timestamp,computer_name,computer_id,os_system,cpu_percent,memory_percent,memory_used_gb,memory_total_gb,disk_percent,disk_free_gb,disk_total_gb,process_count,temperature,uptime_hours,network_sent_mb,network_recv_mb,security_score,antivirus_enabled,real_time_protection,definition_age_days,suspicious_activity_count,vulnerability_count,security_software_count
2025-06-28T20:15:05.051711,KxcPc,KxcPc,Windows,7.2,52.5,16.725719451904297,31.835979461669922,92.73354531587783,45.39256286621094,624.6865196228027,304,0,6.541173967719078,409.553879737854,5987.676758766174,0,False,False,0,0,0,0
2025-06-28T20:16:06.073757,KxcPc,KxcPc,Windows,32.0,52.7,16.769535064697266,31.835979461669922,92.73354531587783,45.39256286621094,624.6865196228027,306,0,6.560546399619844,411.2488088607788,6016.9767780303955,70,True,True,0,1,2,1
2025-06-28T20:17:15.814266,KxcPc,KxcPc,Windows,8.5,52.8,16.795185089111328,31.835979461669922,92.73354592653568,45.39255905151367,624.6865196228027,307,0,6.577497465742959,413.1725902557373,6055.42670917511,0,False,False,0,0,0,0
2025-06-28T20:18:16.838353,KxcPc,KxcPc,Windows,12.1,51.6,16.42513656616211,31.835979461669922,92.73354592653568,45.39255905151367,624.6865196228027,306,0,6.594448054962688,414.3823547363281,6109.259449958801,0,False,False,0,0,0,0
2025-06-28T20:19:17.860653,KxcPc,KxcPc,Windows,9.7,51.9,16.532318115234375,31.835979461669922,92.73354653719352,45.392555236816406,624.6865196228027,307,0,6.611398787829611,416.03117656707764,6149.031865119934,0,False,False,0,0,0,0
2025-06-28T20:20:18.882849,KxcPc,KxcPc,Windows,19.5,51.6,16.433425903320312,31.835979461669922,92.73354653719352,45.392555236816406,624.6865196228027,306,0,6.628352349135611,417.284236907959,6189.9231033325195,0,False,False,0,0,0,0
2025-06-28T20:21:19.915538,KxcPc,KxcPc,Windows,34.6,53.3,16.970691680908203,31.835979461669922,92.73354714785137,45.39255142211914,624.6865196228027,309,0,6.6477359416087465,418.8835229873657,6235.51354598999,70,True,True,0,1,2,1
2025-06-28T20:22:29.698426,KxcPc,KxcPc,Windows,11.7,52.8,16.79662322998047,31.835979461669922,92.73354714785137,45.39255142211914,624.6865196228027,310,0,6.6646870654821395,420.8086271286011,6292.991555213928,0,False,False,0,0,0,0
2025-06-28T20:23:30.723529,KxcPc,KxcPc,Windows,16.9,54.0,17.185604095458984,31.835979461669922,92.73315449485428,45.39500427246094,624.6865196228027,309,0,6.681639868418376,422.8752164840698,6327.72332572937,0,False,False,0,0,0,0
2025-06-28T20:24:31.752667,KxcPc,KxcPc,Windows,21.6,53.8,17.143413543701172,31.835979461669922,92.73315449485428,45.39500427246094,624.6865196228027,307,0,6.6985910933547546,424.54950046539307,6361.22855758667,0,False,False,0,0,0,0
